id,isCorrect,value,order,createdAt,questionId
01KCXGG0WD0001H0Q1FW438J10,False,Skew direction only,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26650G
01KCXGG0WD0001H0Q1FW439S30,False,Sample size,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26650G
01KCXGG0WD0001H0Q1FW43B050,False,Regression evaluation,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW267SR0
01KCXGG0WD0001H0Q1FW43C770,True,Classification evaluation,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW267SR0
01KCXGG0WD0001H0Q1FW43DM4G,False,Clustering evaluation,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW267SR0
01KCXGG0WD0001H0Q1FW43EV6G,False,Time series smoothing,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW267SR0
01KCXGG0WD0001H0Q1FW43G28G,False,Training and test split,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW269FER
01KCXGG0WD0001H0Q1FW43HA9R,True,Using future information to predict the past,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW269FER
01KCXGG0WD0001H0Q1FW43JHBR,False,Scaling numeric features,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW269FER
01KCXGG0WD0001H0Q1FW43KY98,False,Dropping duplicates,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW269FER
01KCXGG0WD0001H0Q1FW43N5B8,False,Filters rows before grouping,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26BA1R
01KCXGG0WD0001H0Q1FW43PCD8,True,Filters groups after aggregation,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26BA1R
01KCXGG0WD0001H0Q1FW43QJG0,False,Sorts rows,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26BA1R
01KCXGG0WD0001H0Q1FW43RSJ0,False,Renames columns,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26BA1R
01KCXGG0WD0001H0Q1FW43T0M0,False,LEFT JOIN,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26CZRG
01KCXGG0WE0001H0Q1FW43V8N8,False,RIGHT JOIN,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26CZRG
01KCXGG0WE0001H0Q1FW43WFQ8,True,INNER JOIN,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26CZRG
01KCXGG0WE0001H0Q1FW43XPS8,False,FULL OUTER JOIN,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26CZRG
01KCXGG0WE0001H0Q1FW43YXV8,False,Uniqueness,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26ENF8
01KCXGG0WE0001H0Q1FW4404X8,True,Referential integrity,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26ENF8
01KCXGG0WE0001H0Q1FW441FW8,False,Sorting,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26ENF8
01KCXGG0WE0001H0Q1FW442RWR,False,Encryption,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26ENF8
01KCXGG0WE0001H0Q1FW4445T8,False,SELECT,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26GA6R
01KCXGG0WE0001H0Q1FW445FT0,True,UPDATE,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26GA6R
01KCXGG0WE0001H0Q1FW447V08,False,CREATE,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26GA6R
01KCXGG0WE0001H0Q1FW449WE0,False,DESCRIBE,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26GA6R
01KCXGG0WE0001H0Q1FW44BJ4R,False,A single column,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26HZXG
01KCXGG0WE0001H0Q1FW44CY30,True,A set of columns whose combination is unique,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26HZXG
01KCXGG0WE0001H0Q1FW44E82R,False,Always numeric,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26HZXG
01KCXGG0WE0001H0Q1FW44FH38,False,Always indexed by hash,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26HZXG
01KCXGG0WE0001H0Q1FW44GT3R,False,Number of features,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26KMN0
01KCXGG0WE0001H0Q1FW44J250,True,Number of clusters,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26KMN0
01KCXGG0WE0001H0Q1FW44K970,False,Number of epochs,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26KMN0
01KCXGG0WE0001H0Q1FW44MJ7G,False,Number of trees,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26KMN0
01KCXGG0WE0001H0Q1FW44NV80,True,Performs well on training but poorly on new data,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26N9CG
01KCXGG0WE0001H0Q1FW44Q398,False,Performs poorly everywhere,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26N9CG
01KCXGG0WE0001H0Q1FW44RBAG,False,Cannot be trained,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26N9CG
01KCXGG0WF0001H0Q1FW44SKBR,False,Has too little data,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26N9CG
01KCXGG0WF0001H0Q1FW44WRXR,True,P is true and Q is false,1,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26PX4R
01KCXGG0WF0001H0Q1FW44ZQN0,False,P is false and Q is true,2,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26PX4R
01KCXGG0WF0001H0Q1FW451G9G,False,Both P and Q are true,3,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26PX4R
01KCXGG0WF0001H0Q1FW453238,False,Both P and Q are false,4,2025-12-20T00:00:00Z,01KCXGG0TD0001H0Q1FW26PX4R
01KCXGG0WG0001H0Q1FW46MC78,False,She runs quick.,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW27ZFZ8
01KCXGG0WG0001H0Q1FW46NZZG,True,She runs quickly.,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW27ZFZ8
01KCXGG0WH0001H0Q1FW46QEVG,False,She run quickly.,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW27ZFZ8
01KCXGG0WH0001H0Q1FW46RSTG,False,She running quickly.,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW27ZFZ8
01KCXGG0WH0001H0Q1FW46T3T8,False,Quickly,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW281FEG
01KCXGG0WH0001H0Q1FW46VCTR,True,Happiness,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW281FEG
01KCXGG0WH0001H0Q1FW46WMW0,False,Blue,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW281FEG
01KCXGG0WH0001H0Q1FW46XWX8,False,Run,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW281FEG
01KCXGG0WH0001H0Q1FW46Z4YG,False,He is good in math.,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW283B0R
01KCXGG0WH0001H0Q1FW470C0G,True,He is good at math.,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW283B0R
01KCXGG0WH0001H0Q1FW471M1R,False,He is good on math.,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW283B0R
01KCXGG0WH0001H0Q1FW472V3R,False,He is good with math.,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW283B0R
01KCXGG0WH0001H0Q1FW474350,False,Neither of the answers are correct.,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW2852P0
01KCXGG0WH0001H0Q1FW475A70,True,Neither of the answers is correct.,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW2852P0
01KCXGG0WH0001H0Q1FW476J88,False,Neither answers is correct.,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW2852P0
01KCXGG0WH0001H0Q1FW477SA8,False,Neither answer are correct.,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW2852P0
01KCXGG0WH0001H0Q1FW4790C8,False,A minor detail,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW286SC0
01KCXGG0WH0001H0Q1FW47A7E8,True,Central point,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW286SC0
01KCXGG0WH0001H0Q1FW47BEG8,False,Last sentence,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW286SC0
01KCXGG0WH0001H0Q1FW47CRG0,False,First word,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW286SC0
01KCXGG0WH0001H0Q1FW47E4E8,False,A stated fact,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW288E3G
01KCXGG0WH0001H0Q1FW47FBG8,False,A guess with no evidence,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW288E3G
01KCXGG0WH0001H0Q1FW47GJJ8,True,A conclusion based on evidence,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW288E3G
01KCXGG0WH0001H0Q1FW47HSM8,False,A definition,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW288E3G
01KCXGG0WH0001H0Q1FW47K0P8,False,Very extremely good,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28A4SG
01KCXGG0WH0001H0Q1FW47M8QG,True,Good enough,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28A4SG
01KCXGG0WJ0001H0Q1FW47NFSG,False,Extremely very good,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28A4SG
01KCXGG0WJ0001H0Q1FW47PPVG,False,So much good,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28A4SG
01KCXGG0WJ0001H0Q1FW47R6PR,False,Texting friends,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28BSH0
01KCXGG0WJ0001H0Q1FW47SDRR,True,Official reports,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28BSH0
01KCXGG0WJ0001H0Q1FW47TMTR,False,Casual chats,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28BSH0
01KCXGG0WJ0001H0Q1FW47VVWR,False,Personal diary,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28BSH0
01KCXGG0WJ0001H0Q1FW47XARR,False,She runs quick.,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28DE8G
01KCXGG0WJ0001H0Q1FW47YHTR,True,She runs quickly.,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28DE8G
01KCXGG0WJ0001H0Q1FW47ZSW0,False,She run quickly.,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28DE8G
01KCXGG0WJ0001H0Q1FW4810Y0,False,She running quickly.,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28DE8G
01KCXGG0WJ0001H0Q1FW482BX0,False,Quickly,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28FAT0
01KCXGG0WJ0001H0Q1FW483KY8,True,Happiness,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28FAT0
01KCXGG0WJ0001H0Q1FW484V08,False,Blue,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28FAT0
01KCXGG0WJ0001H0Q1FW4868X0,False,Run,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28FAT0
01KCXGG0WJ0001H0Q1FW487GY8,False,He is good in math.,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28GYJ8
01KCXGG0WJ0001H0Q1FW488R08,True,He is good at math.,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28GYJ8
01KCXGG0WJ0001H0Q1FW489Z28,False,He is good on math.,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28GYJ8
01KCXGG0WJ0001H0Q1FW48B648,False,He is good with math.,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28GYJ8
01KCXGG0WJ0001H0Q1FW48CD68,False,Neither of the answers are correct.,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28JK9R
01KCXGG0WJ0001H0Q1FW48DN7G,True,Neither of the answers is correct.,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28JK9R
01KCXGG0WJ0001H0Q1FW48EW9G,False,Neither answers is correct.,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28JK9R
01KCXGG0WJ0001H0Q1FW48G970,False,Neither answer are correct.,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28JK9R
01KCXGG0WJ0001H0Q1FW48HG90,False,A minor detail,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28M818
01KCXGG0WJ0001H0Q1FW48JQB0,True,Central point,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28M818
01KCXGG0WK0001H0Q1FW48KYD0,False,Last sentence,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28M818
01KCXGG0WK0001H0Q1FW48N5F0,False,First word,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28M818
01KCXGG0WK0001H0Q1FW48PCH0,False,A stated fact,1,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28NVSG
01KCXGG0WK0001H0Q1FW48QKK0,False,A guess with no evidence,2,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28NVSG
01KCXGG0WK0001H0Q1FW48RTN0,True,A conclusion based on evidence,3,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28NVSG
01KCXGG0WK0001H0Q1FW48T1Q0,False,A definition,4,2025-12-20T00:00:00Z,01KCXGG0TF0001H0Q1FW28NVSG
01KCXGG0WK0001H0Q1FW48V8S0,False,Very extremely good,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28QQBR
01KCXGG0WK0001H0Q1FW48WFV0,True,Good enough,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28QQBR
01KCXGG0WK0001H0Q1FW48XQW8,False,Extremely very good,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28QQBR
01KCXGG0WK0001H0Q1FW4926ER,False,So much good,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28QQBR
01KCXGG0WK0001H0Q1FW493R8G,False,Texting friends,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28SMWG
01KCXGG0WK0001H0Q1FW49546R,True,Official reports,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28SMWG
01KCXGG0WK0001H0Q1FW496D78,False,Casual chats,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28SMWG
01KCXGG0WK0001H0Q1FW497P7R,False,Personal diary,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28SMWG
01KCXGG0WK0001H0Q1FW498Z88,False,She runs quick.,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28V8MR
01KCXGG0WK0001H0Q1FW49A79G,True,She runs quickly.,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28V8MR
01KCXGG0WK0001H0Q1FW49BFAR,False,She run quickly.,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28V8MR
01KCXGG0WK0001H0Q1FW49CQC0,False,She running quickly.,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28V8MR
01KCXGG0WK0001H0Q1FW49DZD8,False,Quickly,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28WXC8
01KCXGG0WK0001H0Q1FW49F6F8,True,Happiness,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28WXC8
01KCXGG0WK0001H0Q1FW49GEGG,False,Blue,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28WXC8
01KCXGG0WK0001H0Q1FW49HNJG,False,Run,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28WXC8
01KCXGG0WM0001H0Q1FW49JWMG,False,He is good in math.,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28YH4G
01KCXGG0WM0001H0Q1FW49M4NR,True,He is good at math.,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28YH4G
01KCXGG0WM0001H0Q1FW49NGM0,False,He is good on math.,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28YH4G
01KCXGG0WM0001H0Q1FW49PRN8,False,He is good with math.,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW28YH4G
01KCXGG0WM0001H0Q1FW49RY00,False,Neither of the answers are correct.,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW2905W0
01KCXGG0WM0001H0Q1FW49T8Z0,True,Neither of the answers is correct.,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW2905W0
01KCXGG0WM0001H0Q1FW49VH08,False,Neither answers is correct.,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW2905W0
01KCXGG0WM0001H0Q1FW49WS1G,False,Neither answer are correct.,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW2905W0
01KCXGG0WM0001H0Q1FW49Y03G,False,A minor detail,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW291SM8
01KCXGG0WM0001H0Q1FW49Z84R,True,Central point,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW291SM8
01KCXGG0WM0001H0Q1FW4A0F6R,False,Last sentence,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW291SM8
01KCXGG0WM0001H0Q1FW4A1P8R,False,First word,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW291SM8
01KCXGG0WM0001H0Q1FW4A2XAR,False,A stated fact,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW294DKR
01KCXGG0WM0001H0Q1FW4A44CR,False,A guess with no evidence,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW294DKR
01KCXGG0WM0001H0Q1FW4A5BER,True,A conclusion based on evidence,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW294DKR
01KCXGG0WM0001H0Q1FW4A6SBG,False,A definition,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW294DKR
01KCXGG0WM0001H0Q1FW4A80DG,False,Very extremely good,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW296B4G
01KCXGG0WM0001H0Q1FW4A97FG,True,Good enough,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW296B4G
01KCXGG0WM0001H0Q1FW4AAEHG,False,Extremely very good,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW296B4G
01KCXGG0WM0001H0Q1FW4ABNKG,False,So much good,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW296B4G
01KCXGG0WM0001H0Q1FW4ACWNG,False,Texting friends,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW297ZW0
01KCXGG0WM0001H0Q1FW4AE3QG,True,Official reports,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW297ZW0
01KCXGG0WM0001H0Q1FW4AFASG,False,Casual chats,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW297ZW0
01KCXGG0WM0001H0Q1FW4AGHVG,False,Personal diary,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW297ZW0
01KCXGG0WN0001H0Q1FW4AHRXG,False,She runs quick.,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW299KM8
01KCXGG0WN0001H0Q1FW4AK6T8,True,She runs quickly.,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW299KM8
01KCXGG0WN0001H0Q1FW4AMDW8,False,She run quickly.,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW299KM8
01KCXGG0WN0001H0Q1FW4ANMY8,False,She running quickly.,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW299KM8
01KCXGG0WN0001H0Q1FW4APW08,False,Quickly,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29B8BR
01KCXGG0WN0001H0Q1FW4AR41G,True,Happiness,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29B8BR
01KCXGG0WN0001H0Q1FW4ASA48,False,Blue,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29B8BR
01KCXGG0WN0001H0Q1FW4ATJ5G,False,Run,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29B8BR
01KCXGG0WN0001H0Q1FW4AVS7G,False,He is good in math.,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29D3Y0
01KCXGG0WN0001H0Q1FW4AX09G,True,He is good at math.,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29D3Y0
01KCXGG0WN0001H0Q1FW4AY6C8,False,He is good on math.,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29D3Y0
01KCXGG0WN0001H0Q1FW4AZGC0,False,He is good with math.,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29D3Y0
01KCXGG0WN0001H0Q1FW4B0PER,False,Neither of the answers are correct.,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29H3VR
01KCXGG0WN0001H0Q1FW4B1XGR,True,Neither of the answers is correct.,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29H3VR
01KCXGG0WN0001H0Q1FW4B34JR,False,Neither answers is correct.,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29H3VR
01KCXGG0WN0001H0Q1FW4B4ANG,False,Neither answer are correct.,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29H3VR
01KCXGG0WN0001H0Q1FW4B5JPR,False,A minor detail,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29KB50
01KCXGG0WN0001H0Q1FW4B6SRR,True,Central point,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29KB50
01KCXGG0WN0001H0Q1FW4B80TR,False,Last sentence,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29KB50
01KCXGG0WN0001H0Q1FW4B96XG,False,First word,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29KB50
01KCXGG0WN0001H0Q1FW4BADZG,False,A stated fact,1,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29N9N0
01KCXGG0WN0001H0Q1FW4BBN1G,False,A guess with no evidence,2,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29N9N0
01KCXGG0WN0001H0Q1FW4BD0ZR,True,A conclusion based on evidence,3,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29N9N0
01KCXGG0WN0001H0Q1FW4BE81R,False,A definition,4,2025-12-20T00:00:00Z,01KCXGG0TG0001H0Q1FW29N9N0
01KCXGG0WP0001H0Q1FW4BFF3R,False,Very extremely good,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29Q0B0
01KCXGG0WP0001H0Q1FW4BGP5R,True,Good enough,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29Q0B0
01KCXGG0WP0001H0Q1FW4BHX7R,False,Extremely very good,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29Q0B0
01KCXGG0WP0001H0Q1FW4BK86R,False,So much good,4,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29Q0B0
01KCXGG0WP0001H0Q1FW4BMG80,False,Texting friends,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29RQ10
01KCXGG0WP0001H0Q1FW4BNQA0,True,Official reports,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29RQ10
01KCXGG0WP0001H0Q1FW4BPYC0,False,Casual chats,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29RQ10
01KCXGG0WP0001H0Q1FW4BR5E0,False,Personal diary,4,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29RQ10
01KCXGG0WP0001H0Q1FW4BSCG0,False,She runs quick.,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29TDQ0
01KCXGG0WP0001H0Q1FW4BTMH8,True,She runs quickly.,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29TDQ0
01KCXGG0WP0001H0Q1FW4BW7A8,False,She run quickly.,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29TDQ0
01KCXGG0WP0001H0Q1FW4BXEC8,False,She running quickly.,4,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29TDQ0
01KCXGG0WP0001H0Q1FW4BYNE8,False,Quickly,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29W3DR
01KCXGG0WP0001H0Q1FW4BZWG8,True,Happiness,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29W3DR
01KCXGG0WP0001H0Q1FW4C13J8,False,Blue,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29W3DR
01KCXGG0WP0001H0Q1FW4C2AM8,False,Run,4,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29W3DR
01KCXGG0WP0001H0Q1FW4C3HP8,False,He is good in math.,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29XR58
01KCXGG0WP0001H0Q1FW4C4WN8,True,He is good at math.,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29XR58
01KCXGG0WP0001H0Q1FW4C6AJ0,False,He is good on math.,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29XR58
01KCXGG0WP0001H0Q1FW4C7HM0,False,He is good with math.,4,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29XR58
01KCXGG0WP0001H0Q1FW4C8RP0,False,Neither of the answers are correct.,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29ZDW0
01KCXGG0WP0001H0Q1FW4C9ZR0,True,Neither of the answers is correct.,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29ZDW0
01KCXGG0WP0001H0Q1FW4CB6T0,False,Neither answers is correct.,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29ZDW0
01KCXGG0WP0001H0Q1FW4CCCWR,False,Neither answer are correct.,4,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW29ZDW0
01KCXGG0WP0001H0Q1FW4CDKYR,False,A minor detail,1,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW2A12KG
01KCXGG0WQ0001H0Q1FW4CEW00,True,Central point,2,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW2A12KG
01KCXGG0WQ0001H0Q1FW4CG22R,False,Last sentence,3,2025-12-20T00:00:00Z,01KCXGG0TH0001H0Q1FW2A12KG
